Category,Search keyword,merged_text,cleaned_text,text_translated,topic_id,topic_label
社會領域,社會議題,"PERA Force Made for the Protecting Citizens or Against Them? | Samaa TV 
samaatv #Pakistan #BreakingNews #ViralVideo #CitizenPlea #ParaForce #EmotionalSpeech #Justice #SpeakUp ...",PERA Force Made for the Protecting Citizens or Against Them Samaa TV samaatv Pakistan BreakingNews ViralVideo CitizenPlea ParaForce EmotionalSpeech Justice SpeakUp,佩拉 Pera 為保護公民或免受他們的保護 薩瑪 Samaa 電視臺薩馬特 Samaa 巴基斯坦 Samaatv Barkingnews,24,24_Samaa_巴基斯坦_samaatv_samaa
社會領域,社會議題,Help me with my gold award! #community #socialissues #girlscouts #seniorliving #goldaward,Help me with my gold award community socialissues girlscouts seniorliving goldaward,幫助我獲得我的黃金獎社區社會企業女郎高級戈達瓦德,7,7_爭議_博士_直播_應用
社會領域,社會議題,"widow relentless fight to protect her son from mysterious illness nd neglect from his boss 
A heartbreaking true story from Nigeria that exposes workplace abuse and corporate negligence. Watch as a determined widow ...",widow relentless fight to protect her son from mysterious illness nd neglect from his boss A heartbreaking true story from Nigeria that exposes workplace abuse and corporate negligence Watch as a determined widow,寡婦無情地鬥爭 以保護兒子免受神祕疾病的侵害 從老闆那裡忽視了一個令人心碎的真實故事 尼日利亞揭露了工作場所虐待和公司疏忽視野 這是一個堅定的寡婦,6,6_受害者_騷擾_虐待_學校
社會領域,社會議題,El desempleo y los problemas sociales que puede generar la Inteligencia Artificial,El desempleo y los problemas sociales que puede generar la Inteligencia Artificial,人工智能可以產生的失業和社會問題,10,10_增加_案件_急速_數量
社會領域,社會議題,"PERA Force Made for the Protecting Citizens or Against Them? | Samaa TV 
samaatv #Pakistan #BreakingNews #ViralVideo #CitizenPlea #ParaForce #EmotionalSpeech #Justice #SpeakUp ...",PERA Force Made for the Protecting Citizens or Against Them Samaa TV samaatv Pakistan BreakingNews ViralVideo CitizenPlea ParaForce EmotionalSpeech Justice SpeakUp,佩拉 Pera 為保護公民或免受他們的保護 薩瑪 Samaa 電視臺薩馬特 Samaa 巴基斯坦 Samaatv Barkingnews,24,24_Samaa_巴基斯坦_samaatv_samaa
社會領域,社會議題,"【㊗️10万回再生】BTS、社会の窓 開けがち問題 
ライブ中に起きた“社会の窓”事件、BTSのリアクションが個性出すぎ！ ジミンはファンの声に慌てて背を向け、RMは堂々と自然に ...",祝 10万回再生 BTS 社会の窓 開けがち問題 ライブ中に起きた 社会の窓 事件 BTSのリアクションが個性出すぎ ジミンはファンの声に慌てて背を向け RMは堂々と自然に,恭喜100 000次觀看BTS社交窗口打開現場表演期間發生的社交窗口的問題 BTS的反應太獨特了 Jimin急忙拒絕了粉絲的聲音 RM勇敢而自然地,5,5_社交_13_有限_表情
社會領域,社會議題,中国有句话！#中国社会百态 #中国社会問題 #中国奇闻异事 #銀小玲｜銀小玲,中国有句话 中国社会百态 中国社会問題 中国奇闻异事 銀小玲 銀小玲,中國有句話 中國社會百態 中國社會問題 中國奇聞異事 銀小玲 銀小玲,19,19_中國_百態_奇聞_社會
社會領域,社會議題,"Justice for Manisha | Bhiwani Case Update | Haryana News | #justiceformanisha 
The Manisha Bhiwani case has sparked massive outrage across Haryana and India. Citizens, students, and activists are ...",Justice for Manisha Bhiwani Case Update Haryana News justiceformanisha The Manisha Bhiwani case has sparked massive outrage across Haryana and India Citizens students and activists are,Manisha Bhiwani案件的司法案件更新哈里亞納邦新聞正義Formanisha Manisha Bhiwani案引發了哈里亞納邦和印度公民學生和激進主義者的憤怒,9,9_短褲_家庭暴力_病毒_醜聞
社會領域,社會議題,"女性が結婚も出産もしなくなった理由 #社会問題　#少子化　#未婚化 
棒読みちゃんにてゆっくり音声を使用 ボイスボックス、ずんだもん.",女性が結婚も出産もしなくなった理由 社会問題 少子化 未婚化 棒読みちゃんにてゆっくり音声を使用 ボイスボックス ずんだもん,為什麼婦女不再結婚或生育社會問題下降的出生率下降 在Boyomi chan語音盒中慢慢使用聲音使用,8,8_下降_出生率_結婚_慢慢
社會領域,社會議題,"北海道・倶知安町　外国人労働者らの住宅街開発計画　北海道農業会議は農地転用に問題はなく許可相当と判断 
後志の倶知安町で外国人労働者らが住む住宅街の開発計画をめぐって、２５日、北海道農業会議は農地転用に問題はなく許可相当 ...",北海道・倶知安町 外国人労働者らの住宅街開発計画 北海道農業会議は農地転用に問題はなく許可相当と判断 後志の倶知安町で外国人労働者らが住む住宅街の開発計画をめぐって 25日 北海道農業会議は農地転用に問題はなく許可相当,北海道Kutchan鎮 外國工人的住宅區發展計劃 北海道農業委員會認為 轉變農田沒有問題 這相當於許可證 關於外國工人居住在庫班鎮 Shimoshi 的居民發展計劃 北海道農業委員會 Hokkaido Angiratural Council 在轉變農田方面沒有問題 這相當於許可證,0,0_犯罪_製_爾_重新
社會領域,社會議題,"Innere Sicherheit wiederherstellen, Sozialstaat schützen, Illegale abschieben! Am 14.09. AfD wählen",Innere Sicherheit wiederherstellen Sozialstaat schützen Illegale abschieben Am 14 09 AfD wählen,恢復內部安全恢復福利國家保護非法人 於14 09 AFD,3,3_考試_線_居民_準備
社會領域,社會議題,"The Dark Reality of Schools in Pakistan 😨 
Are schools in Pakistan failing our children? This video uncovers the shocking truths behind the education system, shedding light ...",The Dark Reality of Schools in Pakistan Are schools in Pakistan failing our children This video uncovers the shocking truths behind the education system shedding light,巴基斯坦學校的黑暗現實是巴基斯坦的學校 我們的孩子失敗了 這段視頻揭示了教育系統背後的令人震驚的真相,6,6_受害者_騷擾_虐待_學校
社會領域,社會議題,父母為利益，將女兒當交易籌碼。#家庭矛盾 #社會問題 #情感劇 #短劇 #社會話題,父母為利益 將女兒當交易籌碼 家庭矛盾 社會問題 情感劇 短劇 社會話題,父母為利益 將女兒當交易籌碼 家庭矛盾 社會問題 情感劇 短劇 社會話題,6,6_受害者_騷擾_虐待_學校
社會領域,社會議題,"【中国人の赤ちゃん化】中国では深刻な社会問題になってます#shorts 
【中国人の赤ちゃん化】中国では深刻な社会問題になってます.",中国人の赤ちゃん化 中国では深刻な社会問題になってます shorts 中国人の赤ちゃん化 中国では深刻な社会問題になってます,中國人的嬰兒在中國短褲中成為一個嚴重的社會問題 中國人的嬰兒在中國成為一個嚴重的社會問題,9,9_短褲_家庭暴力_病毒_醜聞
社會領域,社會議題,"【ニュース】「韓国は慰安婦問題に執着」トランプ大統領が日韓関係の改善促す「金正恩氏会いたい」 #shorts 
アメリカのトランプ大統領が韓国の李在明（イ・ジェミョン）大統領と初めての会談に臨みました。李大統領が終始トランプ ...",ニュース 韓国は慰安婦問題に執着 トランプ大統領が日韓関係の改善促す 金正恩氏会いたい shorts アメリカのトランプ大統領が韓国の李在明 イ・ジェミョン 大統領と初めての会談に臨みました 李大統領が終始トランプ,新聞韓國癡迷於 舒適婦女問題特朗普總統 鼓勵日本 庫裏亞關係的改善 我想認識金正恩短褲美國總統特朗普與韓國總統李 賈 摩恩會面 參加第一次會議李 賈 瑪格 李 梅 瑪格總統李 李總統是特朗普,11,11_韓國_總統_特朗普_婦女
社會領域,社會議題,GELORA SUARA TRUNOJOYO MUDA &quot;Kebebasan Bersuara atau Ditangkap Karena Kata&quot;,GELORA SUARA TRUNOJOYO MUDA quot Kebebasan Bersuara atau Ditangkap Karena Kata quot,trunojoyo聲音trunojoyo聲音自由發聲或被捕 因為單詞,4,4_日本_音樂_政治_此
社會領域,社會議題,世界が目撃した政権 #政治 #選挙 #時事 #社會問題 #政府 #国會 #政策 #市民參加 #政治討論 #選挙活動 #エンターテ,世界が目撃した政権 政治 選挙 時事 社會問題 政府 国會 政策 市民參加 政治討論 選挙活動 エンターテ,世界が目撃した政権 政治 選挙 時事 社會問題 政府 國會 政策 市民參加 政治討論 選挙活動 エンターテ,27,27_の_選_教育_を
社會領域,社會議題,アフリカのホームタウン大炎上問題がヤバすぎる件について#お金の勉強 #アフリカ #ホームタウン #jica,アフリカのホームタウン大炎上問題がヤバすぎる件について お金の勉強 アフリカ ホームタウン jica,非洲的家鄉對一個巨大的騷動問題的問題非常瘋狂 瞭解金錢非洲家庭城鎮JICA,13,13_City_非洲_移民_Hiroyuki
社會領域,社會議題,"🔥 Top 7 Burning Problems of Pakistan in 2025 | The Harsh Reality Exposed | @TeamRedthoughts ♦️ 
Pakistan is burning from inside — and the world sees only the surface. In this video, we expose the **7 burning issues of ...",Top 7 Burning Problems of Pakistan in 2025 The Harsh Reality Exposed TeamRedthoughts Pakistan is burning from inside and the world sees only the surface In this video we expose the 7 burning issues of,巴基斯坦在2025年的燃燒問題前7名 苛刻的現實暴露於巴基斯坦正在從內部燃燒 世界只看到這段視頻中的表面 我們暴露了7個燃燒的問題,32,32_非洲_家鄉_燃燒_陷入
社會領域,社會議題,"Ap Yahan Say Nikal Jayen! 🤨🤨#crimepatrol #shorts #lahorerang #lahorepuchtahai | J23U 
Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership. From theft ...",Ap Yahan Say Nikal Jayen crimepatrol shorts lahorerang lahorepuchtahai J23U Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership From theft,AP Yahan說Nikal Jayen Crime Patrol短褲Lahorerang Lahoreand lahorepuchtahai J23U犯罪巡邏功能特徵的特徵是從盜竊中重新啟示並製作為紀錄片風格的紀錄片劇集,0,0_犯罪_製_爾_重新
社會領域,社會議題,"㊗️10万再生‼️ネットでは話題になってたけどいよいよ社会問題になりそうですね 
shorts #shortsfeed #政治 #政治ニュース.",祝 10万再生 ネットでは話題になってたけどいよいよ社会問題になりそうですね shorts shortsfeed 政治 政治ニュース,恭喜 100 000次觀看是互聯網上的一個熱門話題 但終於成為一個社會問題 短褲短進料政治政治新聞,3,3_考試_線_居民_準備
社會領域,社會議題,"【㊗️40万再生】トランプ大統領が韓国・李在明大統領との会談で安倍総理を想う #慰安婦問題 #アメリカ #韓国 
2025年8月25日にホワイトハウスで行われた米韓首脳会談で、トランプ前大統領は「韓国が慰安婦問題に固執している」と指摘 ...",祝 40万再生 トランプ大統領が韓国・李在明大統領との会談で安倍総理を想う 慰安婦問題 アメリカ 韓国 2025年8月25日にホワイトハウスで行われた米韓首脳会談で トランプ前大統領は 韓国が慰安婦問題に固執している と指摘,恭喜 40萬次觀點特朗普總統在與韓國總統李 賈山 Lee Jae Myong 會面上考慮了安倍晉三 這是美國韓國的舒適女性問題 在2025年8月25日在白宮舉行的美國韓國峯會上,11,11_韓國_總統_特朗普_婦女
